module	GCA_004144415	GCA_004144525	GCA_004144695	GCA_004144705	GCA_004144745	GCA_004144765	GCA_004144845	GCA_004144865	GCA_004144875	GCA_004144925	GCA_004144945	GCA_004145005	GCA_004145015	GCA_004145195	GCA_004145445	GCA_004145485	GCA_004146305	GCA_004172925	GCA_004173165	GCA_004173945	GCA_004193485	GCA_004210345	GCA_004210365	GCA_004210455	GCA_004210565	GCA_004210585	GCA_004210595	GCA_004210645	GCA_004210805	GCA_004210915	GCA_004210965	GCA_004210995	GCA_004211185	GCA_004211235	GCA_004211245	GCA_004211295	GCA_004211305	GCA_004211335	GCA_004211355	GCA_004211585	GCA_004295825	GCA_004296065	GCA_004296095	GCA_004296235	GCA_022701635	GCA_022701745	GCA_022701845	GCA_022701945	GCA_022701965	GCA_022702125	GCF_000300415	GCF_000300435	GCF_000834655	GCF_000959725	GCF_001038745	GCF_001038835	GCF_001039005	GCF_001282395	GCF_001421705	GCF_001421905	GCF_001422065	GCF_001422105	GCF_001422365	GCF_001422405	GCF_001422445	GCF_001422735	GCF_001423125	GCF_001424165	GCF_001424265	GCF_001424425	GCF_001424545	GCF_001424785	GCF_001424835	GCF_001425005	GCF_001425045	GCF_001425055	GCF_001425125	GCF_001425165	GCF_001425205	GCF_001425265	GCF_001425685	GCF_001425705	GCF_001425785	GCF_001425825	GCF_001425865	GCF_001425905	GCF_001426505	GCF_001426525	GCF_001426595	GCF_001426885	GCF_001427305	GCF_001427325	GCF_001427425	GCF_001427445	GCF_001427705	GCF_001428145	GCF_001428165	GCF_001428225	GCF_001428545	GCF_001428585	GCF_001428625	GCF_001428645	GCF_001428665	GCF_001428845	GCF_001428965	GCF_001429215	GCF_001526805	GCF_001528005	GCF_001529625	GCF_001530945	GCF_001530965	GCF_001530985	GCF_001531005	GCF_001531385	GCF_001539165	GCF_001644805	GCF_902829415	Leaf177	Ri55	S15	S72
M00595	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6	0.2	0.0	0.0	1.0	0.0	0.2	0.2	0.0	0.2	0.0	0.0	0.0	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.0	1.0	0.8	0.0	0.2	0.4	0.0	0.0	1.0	0.8	0.0	0.8	1.0	0.8	0.0	0.8	0.0	1.0	0.0	1.0	0.0	0.8	1.0	0.4	1.0	0.2	0.0	0.8	0.8	0.2	0.2	0.0	0.8	0.8	0.0	0.0	0.8	0.8	1.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
M00596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
M00597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00609	0.0	0.16666666666666666	0.3333333333333333	0.0	0.16666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333
M00611	0.3181818181818182	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.4090909090909091	0.5	0.3181818181818182	0.45454545454545453	0.045454545454545456	0.36363636363636365	0.0	0.045454545454545456	0.2727272727272727	0.4090909090909091	0.09090909090909091	0.4090909090909091	0.0	0.45454545454545453	0.18181818181818182	0.36363636363636365	0.3181818181818182	0.36363636363636365	0.45454545454545453	0.36363636363636365	0.45454545454545453	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.0	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.09090909090909091	0.09090909090909091	0.36363636363636365	0.45454545454545453	0.0	0.18181818181818182	0.22727272727272727	0.0	0.36363636363636365	0.36363636363636365	0.18181818181818182	0.3181818181818182	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.5	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.5	0.5	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.5	0.5	0.5	0.4090909090909091	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.5	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.5	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.5	0.36363636363636365	0.4090909090909091	0.4090909090909091
M00612	0.3181818181818182	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.4090909090909091	0.5	0.3181818181818182	0.9545454545454546	0.045454545454545456	0.36363636363636365	0.0	0.5454545454545454	0.5227272727272727	0.9090909090909092	0.09090909090909091	0.4090909090909091	0.0	0.45454545454545453	0.18181818181818182	0.36363636363636365	0.3181818181818182	0.36363636363636365	0.9545454545454546	0.36363636363636365	0.7045454545454546	0.6136363636363636	0.36363636363636365	0.4090909090909091	0.0	0.36363636363636365	0.36363636363636365	0.8636363636363636	0.36363636363636365	0.09090909090909091	0.09090909090909091	0.36363636363636365	0.45454545454545453	0.0	0.18181818181818182	0.22727272727272727	0.0	0.36363636363636365	0.36363636363636365	0.18181818181818182	0.3181818181818182	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.4090909090909091	1.0	0.9090909090909092	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.5	0.5	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.8636363636363636	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.5	1.0	1.0	0.4090909090909091	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.8636363636363636	0.5	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.5	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.5	0.36363636363636365	0.4090909090909091	0.4090909090909091
M00613	0.0673076923076923	0.01282051282051282	0.09615384615384616	0.0673076923076923	0.057692307692307696	0.038461538461538464	0.16666666666666669	0.20512820512820515	0.20833333333333331	0.6057692307692307	0.0	0.11538461538461539	0.009615384615384616	0.5128205128205128	0.3717948717948718	0.7115384615384616	0.0641025641025641	0.2692307692307692	0.01282051282051282	0.18269230769230768	0.04807692307692308	0.16666666666666669	0.09294871794871794	0.15384615384615385	0.5673076923076923	0.22115384615384615	0.40384615384615385	0.3942307692307692	0.18269230769230768	0.18269230769230768	0.01282051282051282	0.23076923076923078	0.1346153846153846	0.6730769230769231	0.21794871794871792	0.05128205128205128	0.019230769230769232	0.0673076923076923	0.07692307692307693	0.10576923076923077	0.057692307692307696	0.18269230769230768	0.10256410256410256	0.1346153846153846	0.11538461538461539	0.1346153846153846	0.15064102564102563	0.19230769230769232	0.22115384615384615	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.23076923076923078	0.19230769230769232	0.15384615384615385	0.19230769230769232	0.19230769230769232	0.15384615384615385	0.11538461538461539	0.11538461538461539	0.19230769230769232	0.19230769230769232	0.23076923076923078	0.7692307692307692	0.7307692307692308	0.19230769230769232	0.11538461538461539	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.11538461538461539	0.19230769230769232	0.11538461538461539	0.15384615384615385	0.19230769230769232	0.15384615384615385	0.6923076923076923	0.23076923076923078	0.15384615384615385	0.07692307692307693	0.19230769230769232	0.19230769230769232	0.11538461538461539	0.6923076923076923	0.6923076923076923	0.2692307692307692	0.11538461538461539	0.23076923076923078	0.15384615384615385	0.11538461538461539	0.10256410256410256	0.19230769230769232	0.15384615384615385	0.6923076923076923	0.11538461538461539	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.11538461538461539	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.19230769230769232	0.11538461538461539	0.19230769230769232	0.15384615384615385	0.11538461538461539	0.11538461538461539	0.11538461538461539	0.11538461538461539	0.11538461538461539	0.15384615384615385	0.11538461538461539	0.15384615384615385	0.15384615384615385	0.18269230769230768	0.11538461538461539	0.15384615384615385
M00614	0.325	0.05	0.22727272727272727	0.22727272727272727	0.22727272727272727	0.05	0.2727272727272727	0.38636363636363635	0.25	0.09090909090909091	0.06818181818181818	0.09090909090909091	0.045454545454545456	0.1	0.22727272727272727	0.3181818181818182	0.18181818181818182	0.36363636363636365	0.11363636363636363	0.26136363636363635	0.09090909090909091	0.3409090909090909	0.3409090909090909	0.36363636363636365	0.13636363636363635	0.36363636363636365	0.36363636363636365	0.18181818181818182	0.29545454545454547	0.36363636363636365	0.06818181818181818	0.3409090909090909	0.2727272727272727	0.3181818181818182	0.2727272727272727	0.2	0.09090909090909091	0.18181818181818182	0.22727272727272727	0.25	0.2	0.3181818181818182	0.22727272727272727	0.13636363636363635	0.36363636363636365	0.20454545454545456	0.2727272727272727	0.36363636363636365	0.29545454545454547	0.3181818181818182	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.2727272727272727	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365
M00615	0.3333333333333333	0.0	0.5	0.16666666666666666	0.75	0.0	0.75	0.75	0.75	0.5833333333333333	0.5	0.75	0.0	0.16666666666666666	0.5	0.5	0.0	0.75	0.0	0.25	0.0	0.3333333333333333	0.5	0.75	0.5833333333333333	0.75	0.75	0.5	0.75	0.5833333333333333	0.0	0.75	0.5	0.3333333333333333	0.5	0.5	0.16666666666666666	0.75	0.75	0.0	0.16666666666666666	0.0	0.0	0.75	0.5	0.0	0.3333333333333333	0.75	0.5	0.75	0.75	0.75	0.75	0.5	0.5	0.5	0.5	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.5	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.75	0.5	0.5	0.5	0.75	0.5
M00616	0.6111111111111112	0.08333333333333333	0.375	0.0	0.5277777777777777	0.05555555555555555	0.8611111111111112	0.7361111111111112	0.375	0.375	0.25	0.8194444444444444	0.0	0.375	0.8194444444444444	0.4583333333333333	0.125	0.7361111111111112	0.0	0.3611111111111111	0.5	0.5416666666666666	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.6527777777777777	0.7361111111111112	0.6527777777777777	0.6527777777777777	0.7361111111111112	0.0	0.7361111111111112	0.3611111111111111	0.7083333333333333	0.8333333333333333	0.25	0.3611111111111111	0.40277777777777773	0.7361111111111112	0.4861111111111111	0.4583333333333333	0.8194444444444444	0.0	0.4861111111111111	0.6944444444444444	0.5138888888888888	0.3611111111111111	0.7083333333333333	0.6527777777777777	0.8194444444444444	0.8194444444444444	0.8194444444444444	0.7361111111111112	1.0	1.0	1.0	1.0	0.875	0.8194444444444444	0.8611111111111112	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.8611111111111112	0.8611111111111112	0.8194444444444444	0.7361111111111112	0.7361111111111112	0.8333333333333333	0.7361111111111112	0.8611111111111112	0.9166666666666667	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.8611111111111112	0.8611111111111112	0.9166666666666667	0.7361111111111112	0.8611111111111112	0.8611111111111112	0.3611111111111111	0.7361111111111112	0.7361111111111112	0.8611111111111112	0.7361111111111112	0.7361111111111112	0.8611111111111112	0.8611111111111112	0.7361111111111112	0.7361111111111112	0.7361111111111112	0.9166666666666667	0.7361111111111112	0.7361111111111112	0.8611111111111112	0.9166666666666667	0.7361111111111112	0.8194444444444444	0.8194444444444444	0.7361111111111112	0.7916666666666667	0.7916666666666667	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.9444444444444444	0.7361111111111112	0.9444444444444444	0.9444444444444444	0.7361111111111112	0.8194444444444444	0.7361111111111112
M00617	0.2	0.0	0.2	0.2	0.3333333333333333	0.2	0.2	0.2	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.2	0.125	0.2	0.0	0.16666666666666666	0.0	0.2	0.2	0.3333333333333333	0.2	0.2	0.2	0.2	0.3333333333333333	0.2	0.0	0.2	0.2	0.025	0.2	0.2	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.2	0.0	0.2	0.2	0.0	0.2	0.2	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.2	0.3333333333333333	0.2	0.2	0.3333333333333333	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.325	0.3333333333333333	0.2	0.3333333333333333	0.2	0.2	0.2	0.2	0.3333333333333333	0.2	0.2	0.2	0.325	0.325	0.325	0.2	0.3333333333333333	0.2	0.2	0.2	0.3333333333333333	0.3333333333333333	0.2	0.2	0.325	0.3333333333333333	0.2	0.2	0.2	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.35	0.3333333333333333	0.2	0.2
M00618	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.6428571428571428	0.0	0.39285714285714285	0.14285714285714285	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.0	0.3214285714285714	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.6428571428571428	0.3214285714285714	0.39285714285714285	0.14285714285714285	0.07142857142857142	0.6428571428571428	0.39285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.39285714285714285	0.07142857142857142	0.07142857142857142	0.6428571428571428	0.6428571428571428	0.07142857142857142	0.07142857142857142	0.6428571428571428	0.0	0.0	0.14285714285714285	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.14285714285714285	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.39285714285714285	0.6428571428571428	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.39285714285714285	0.39285714285714285	0.21428571428571427	0.14285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.39285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.39285714285714285	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.14285714285714285	0.14285714285714285	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.6428571428571428	0.39285714285714285	0.6428571428571428	0.14285714285714285	0.14285714285714285
M00620	0.5	0.07142857142857142	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.2857142857142857	0.35714285714285715	0.14285714285714285	0.0	0.0	0.0	0.0	0.07142857142857142	0.03571428571428571	0.2857142857142857	0.07142857142857142	0.2857142857142857	0.0	0.25	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.0	0.25	0.35714285714285715	0.07142857142857142	0.25	0.2857142857142857	0.07142857142857142	0.21428571428571427	0.14285714285714285	0.14285714285714285	0.07142857142857142	0.2857142857142857	0.0	0.14285714285714285	0.0	0.21428571428571427	0.2857142857142857	0.14285714285714285	0.07142857142857142	0.0	0.2857142857142857	0.21428571428571427	0.2857142857142857	0.32142857142857145	0.21428571428571427	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.32142857142857145	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.14285714285714285	0.35714285714285715	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.32142857142857145	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.35714285714285715
